-1 1:6.465 2:1.926 3:2.889 4:5.502 5:6.878 6:7.428 7:1.651 8:6.052 9:4.402 10:11.004 11:3.301 12:3.989 13:5.089 14:2.338 15:3.026 16:8.116 17:4.952 18:8.803 19:1.926 20:4.264
-1 1:3.796 2:1.168 3:6.861 4:5.401 5:5.109 6:6.131 7:2.774 8:6.277 9:4.964 10:8.759 11:3.066 12:6.569 13:4.088 14:3.942 15:4.818 16:7.737 17:6.569 18:5.255 19:2.19 20:4.526
+1 1:6.288 2:1.014 3:6.085 4:6.085 5:4.868 6:6.288 7:3.854 8:6.694 9:5.477 10:9.533 11:2.84 12:3.854 13:2.84 14:2.84 15:4.868 16:10.142 17:3.651 18:9.128 19:1.014 20:2.637
+1 1:6.188 2:2.228 3:2.475 4:3.465 5:5.446 6:4.95 7:1.733 8:12.376 9:3.465 10:12.129 11:3.96 12:4.455 13:3.713 14:2.723 15:4.208 16:8.663 17:4.208 18:6.931 19:2.228 20:4.455
+1 1:6.515 2:0.651 3:7.492 4:8.469 5:3.909 6:8.143 7:1.954 8:2.932 9:3.257 10:9.121 11:2.932 12:0.651 13:9.446 14:5.537 15:4.886 16:10.098 17:3.909 18:5.863 19:1.629 20:2.606
+1 1:10.067 2:1.007 3:4.027 4:3.356 5:4.698 6:8.054 7:1.342 8:4.362 9:7.047 10:10.403 11:4.698 12:4.698 13:4.698 14:2.349 15:5.034 16:5.034 17:6.711 18:6.711 19:1.342 20:4.362
+1 1:9.914 2:1.863 3:3.393 4:4.724 5:4.591 6:7.385 7:1.929 8:3.726 9:3.327 10:13.972 11:1.597 12:1.996 13:5.19 14:5.589 15:5.921 16:7.718 17:4.524 18:8.516 19:2.329 20:1.796
+1 1:14.286 2:0.752 3:3.383 4:2.444 5:4.511 6:8.459 7:0.752 8:9.023 9:0.94 10:12.97 11:2.256 12:1.88 13:6.767 14:1.316 15:6.203 16:5.075 17:4.323 18:11.842 19:1.504 20:1.316
+1 1:6.264 2:1.119 3:3.915 4:3.356 5:5.257 6:4.139 7:2.237 8:8.501 9:4.81 10:11.745 11:3.356 12:6.152 13:4.698 14:4.586 15:2.796 16:10.85 17:6.376 18:6.152 19:1.454 20:2.237
+1 1:8.319 2:1.213 3:3.813 4:3.813 5:7.279 6:7.799 7:1.213 8:7.626 9:6.066 10:9.879 11:3.293 12:1.733 13:3.466 14:3.12 15:3.293 16:7.972 17:7.626 18:7.799 19:1.906 20:2.773
+1 1:10.396 2:1.98 3:2.475 4:3.96 5:5.281 6:7.591 7:1.155 8:4.125 9:2.31 10:16.007 11:2.64 12:1.65 13:6.436 14:3.96 15:4.125 16:6.931 17:5.446 18:9.406 19:0.825 20:3.3
+1 1:8.696 2:0.932 3:1.553 4:5.59 5:3.727 6:8.696 7:2.174 8:7.764 9:8.696 10:8.385 11:2.484 12:4.037 13:5.28 14:4.037 15:4.348 16:5.28 17:6.522 18:7.453 19:0.311 20:4.037
+1 1:7.621 2:3.421 3:2.644 4:2.488 5:6.065 6:7.154 7:1.4 8:6.221 9:2.955 10:13.219 11:2.799 12:3.421 13:6.221 14:2.955 15:4.821 16:11.353 17:4.199 18:6.532 19:1.089 20:3.421
+1 1:9.541 2:0.707 3:5.3 4:2.827 5:6.007 6:7.42 7:1.06 8:3.534 9:6.714 10:10.954 11:1.413 12:7.067 13:4.594 14:3.887 15:1.767 16:8.481 17:8.834 18:6.36 19:0.707 20:2.827
-1 1:9.317 2:0.621 3:4.037 4:5.124 5:3.571 6:7.919 7:1.708 8:6.056 9:5.124 10:11.801 11:2.019 12:3.882 13:2.484 14:2.95 15:4.348 16:10.093 17:6.677 18:9.161 19:0.466 20:2.64
-1 1:8.154 2:1.77 3:4.172 4:4.994 5:5.247 6:5.247 7:2.276 8:6.827 9:4.362 10:13.401 11:2.276 12:3.287 13:3.856 14:4.551 15:5.436 16:7.396 17:5.563 18:7.269 19:1.454 20:2.465
-1 1:7.034 2:4.373 3:5.703 4:7.985 5:5.703 6:6.464 7:2.662 8:4.563 9:5.703 10:9.696 11:2.471 12:3.612 13:4.183 14:4.373 15:4.753 16:5.513 17:4.753 18:5.323 19:0.57 20:4.563
-1 1:6.519 2:1.281 3:5.821 4:6.519 5:3.958 6:4.307 7:2.91 8:5.006 9:5.821 10:6.985 11:2.561 12:5.471 13:5.355 14:3.842 15:5.355 16:12.806 17:6.17 18:5.704 19:0.815 20:2.794
-1 1:7.496 2:1.595 3:3.509 4:3.509 5:4.785 6:6.22 7:1.754 8:8.134 9:3.668 10:10.686 11:2.711 12:3.349 13:3.668 14:3.19 15:4.147 16:7.815 17:6.22 18:8.453 19:3.03 20:6.061
-1 1:10.169 2:0.0 3:5.085 4:3.39 5:10.169 6:6.78 7:0.0 8:3.39 9:10.169 10:5.085 11:3.39 12:5.085 13:8.475 14:0.0 15:5.085 16:5.085 17:3.39 18:8.475 19:1.695 20:5.085
-1 1:10.68 2:0.0 3:0.971 4:5.825 5:3.883 6:5.825 7:0.0 8:6.796 9:7.767 10:8.738 11:1.942 12:3.883 13:5.825 14:3.883 15:3.883 16:3.883 17:6.796 18:12.621 19:1.942 20:4.854
-1 1:11.306 2:0.78 3:5.458 4:6.043 5:2.729 6:9.357 7:1.365 8:7.797 9:4.678 10:8.967 11:1.949 12:3.119 13:3.509 14:5.458 15:5.653 16:6.238 17:4.483 18:7.797 19:0.195 20:3.119
-1 1:19.872 2:0.641 3:5.128 4:11.538 5:1.923 6:1.923 7:0.641 8:8.333 9:9.615 10:8.974 11:1.923 12:2.564 13:1.282 14:6.41 15:6.41 16:3.205 17:1.923 18:6.41 19:0.641 20:0.641
-1 1:6.168 2:3.454 3:4.441 4:6.25 5:3.207 6:7.237 7:2.385 8:7.812 9:6.332 10:7.895 11:1.562 12:4.194 13:2.796 14:2.549 15:4.523 16:11.184 17:6.579 18:8.964 19:0.493 20:1.974
-1 1:7.909 2:1.667 3:4.062 4:6.712 5:5.686 6:6.969 7:2.522 8:4.703 9:4.318 10:9.534 11:2.864 12:3.42 13:6.285 14:3.805 15:7.525 16:7.054 17:5.045 18:6.199 19:1.026 20:2.693
-1 1:7.132 2:2.124 3:4.451 4:7.031 5:6.019 6:7.587 7:2.175 8:5.665 9:3.794 10:11.33 11:2.479 12:3.743 13:5.008 14:3.49 15:5.918 16:6.525 17:5.008 18:6.879 19:1.214 20:2.428
-1 1:7.025 2:0.826 3:6.818 4:7.645 5:2.273 6:4.959 7:3.306 8:3.926 9:4.959 10:8.884 11:1.653 12:2.893 13:7.025 14:6.405 15:7.438 16:11.157 17:2.479 18:6.198 19:1.24 20:2.893
-1 1:8.856 2:1.845 3:5.166 4:4.797 5:4.059 6:7.38 7:3.321 8:5.904 9:3.69 10:12.915 11:2.214 12:2.214 13:4.428 14:7.38 15:5.904 16:4.797 17:5.535 18:6.273 19:1.107 20:2.214
-1 1:6.859 2:1.925 3:4.573 4:4.332 5:5.415 6:6.378 7:2.768 8:7.702 9:4.091 10:12.274 11:3.851 12:3.971 13:3.61 14:3.971 15:3.369 16:7.461 17:6.498 18:7.22 19:0.842 20:2.888
-1 1:7.595 2:0.316 3:6.329 4:10.759 5:6.962 6:4.747 7:1.582 8:6.013 9:3.165 10:13.608 11:3.165 12:3.481 13:3.165 14:4.114 15:7.278 16:6.013 17:2.848 18:5.063 19:1.266 20:2.532
-1 1:4.979 2:4.564 3:4.979 4:4.979 5:5.394 6:6.639 7:0.83 8:7.884 9:6.639 10:9.959 11:2.49 12:2.905 13:2.905 14:2.905 15:4.149 16:8.714 17:5.394 18:5.394 19:2.905 20:5.394
-1 1:5.204 2:1.357 3:4.525 4:8.371 5:6.561 6:4.525 7:2.715 8:7.919 9:5.43 10:12.217 11:3.846 12:4.977 13:2.715 14:4.299 15:3.167 16:3.846 17:5.882 18:7.919 19:2.036 20:2.489
-1 1:5.616 2:1.63 3:5.797 4:6.341 5:5.072 6:6.884 7:1.812 8:9.601 9:4.167 10:7.428 11:2.355 12:4.348 13:3.442 14:3.08 15:5.435 16:6.159 17:6.522 18:7.971 19:2.899 20:3.442
-1 1:12.384 2:2.477 3:3.715 4:3.096 5:3.715 6:9.288 7:0.619 8:5.263 9:4.954 10:12.693 11:1.858 12:2.786 13:4.954 14:6.811 15:5.573 16:5.263 17:4.954 18:6.811 19:0.0 20:2.786
-1 1:2.767 2:1.779 3:3.755 4:4.15 5:8.498 6:6.126 7:1.383 8:7.708 9:5.336 10:12.846 11:2.569 12:3.953 13:2.767 14:1.976 15:4.15 16:9.881 17:7.115 18:8.103 19:0.988 20:4.15
-1 1:6.596 2:1.319 3:3.694 4:6.069 5:5.013 6:5.805 7:2.111 8:5.541 9:4.749 10:12.401 11:1.319 12:2.111 13:4.222 14:3.958 15:5.805 16:7.916 17:8.443 18:8.443 19:1.319 20:3.166
-1 1:4.79 2:1.597 3:4.99 4:5.589 5:5.788 6:6.188 7:1.597 8:4.99 9:6.387 10:10.379 11:3.992 12:2.994 13:5.19 14:4.99 15:4.99 16:8.782 17:6.786 18:5.988 19:1.198 20:2.794
-1 1:6.056 2:1.477 3:6.056 4:5.022 5:6.942 6:4.284 7:2.216 8:8.124 9:5.17 10:9.453 11:2.511 12:5.318 13:3.397 14:2.954 15:6.056 16:8.567 17:5.761 18:4.579 19:2.068 20:3.988
-1 1:6.23 2:2.832 3:5.502 4:4.612 5:5.178 6:6.392 7:2.346 8:6.149 9:5.016 10:10.275 11:2.832 12:5.34 13:3.803 14:3.155 15:4.693 16:10.437 17:4.773 18:6.23 19:1.375 20:2.832
-1 1:7.023 2:2.137 3:4.733 4:10.229 5:6.107 6:7.634 7:2.748 8:5.344 9:3.969 10:8.244 11:1.832 12:3.053 13:4.122 14:3.817 15:5.802 16:8.55 17:4.733 18:5.954 19:0.611 20:3.359
-1 1:5.802 2:1.069 3:4.58 4:6.718 5:6.107 6:6.107 7:2.29 8:5.649 9:4.275 10:9.771 11:1.832 12:3.511 13:4.885 14:9.924 15:5.038 16:7.328 17:5.191 18:6.565 19:0.763 20:2.595
-1 1:8.413 2:2.54 3:3.81 4:6.032 5:5.714 6:5.238 7:2.54 8:6.032 9:3.333 10:7.143 11:2.381 12:3.016 13:5.238 14:3.81 15:7.143 16:9.365 17:6.667 18:7.143 19:0.794 20:3.651
-1 1:6.775 2:1.921 3:5.763 4:6.067 5:4.954 6:5.763 7:2.123 8:6.168 9:6.168 10:8.999 11:2.224 12:3.842 13:4.247 14:3.741 15:5.763 16:7.988 17:5.258 18:7.786 19:1.517 20:2.932
-1 1:8.629 2:2.538 3:2.792 4:4.315 5:5.584 6:9.645 7:2.538 8:4.569 9:2.792 10:10.66 11:2.792 12:2.03 13:2.538 14:4.315 15:7.36 16:8.376 17:7.107 18:6.091 19:0.761 20:4.569
-1 1:5.729 2:3.906 3:3.646 4:5.99 5:9.115 6:5.208 7:1.562 8:6.51 9:5.469 10:12.5 11:1.823 12:2.604 13:6.25 14:3.646 15:3.906 16:5.99 17:4.948 18:6.771 19:1.042 20:3.385
-1 1:7.798 2:2.294 3:4.472 4:5.275 5:4.128 6:8.716 7:1.72 8:4.358 9:5.619 10:8.257 11:1.606 12:2.064 13:7.913 14:3.555 15:7.454 16:9.862 17:4.014 18:6.193 19:1.491 20:3.211
-1 1:4.46 2:2.855 3:4.371 4:4.728 5:6.78 6:4.817 7:2.765 8:7.136 9:5.798 10:11.597 11:2.319 12:4.639 13:3.747 14:3.836 15:4.193 16:9.545 17:6.601 18:6.155 19:1.16 20:2.498
-1 1:5.862 2:3.448 3:4.655 4:3.966 5:6.034 6:6.724 7:2.414 8:5.862 9:2.931 10:12.586 11:1.897 12:3.276 13:5.345 14:3.793 15:5.517 16:7.931 17:5.517 18:6.897 19:1.207 20:4.138
-1 1:9.419 2:2.405 3:3.808 4:2.605 5:4.81 6:12.024 7:2.004 8:6.613 9:3.006 10:9.619 11:3.206 12:4.008 13:3.808 14:1.403 15:2.605 16:7.415 17:7.214 18:7.214 19:3.407 20:3.407
-1 1:8.85 2:0.0 3:3.54 4:4.425 5:5.31 6:6.195 7:1.77 8:11.504 9:4.425 10:12.389 11:4.425 12:2.655 13:3.54 14:0.885 15:1.77 16:5.31 17:9.735 18:9.735 19:0.0 20:3.54
-1 1:12.621 2:0.0 3:2.184 4:1.942 5:4.612 6:8.738 7:2.184 8:7.767 9:2.67 10:14.563 11:4.126 12:2.184 13:3.398 14:4.369 15:3.641 16:5.825 17:5.583 18:9.466 19:1.942 20:2.184
-1 1:5.263 2:0.957 3:4.785 4:3.349 5:10.526 6:3.349 7:0.0 8:14.354 9:6.699 10:14.354 11:1.435 12:4.785 13:1.914 14:1.914 15:2.871 16:5.742 17:5.742 18:6.22 19:0.478 20:5.263
-1 1:14.136 2:0.262 3:2.356 4:2.618 5:6.806 6:9.686 7:2.356 8:9.162 9:4.45 10:15.183 11:3.665 12:2.356 13:3.403 14:1.047 15:1.571 16:6.545 17:3.403 18:7.592 19:1.047 20:2.356
-1 1:6.283 2:0.873 3:3.752 4:6.195 5:4.45 6:6.632 7:2.182 8:6.632 9:6.021 10:13.176 11:2.182 12:3.229 13:3.578 14:3.316 15:4.014 16:10.384 17:5.148 18:7.504 19:1.483 20:2.967
-1 1:7.242 2:1.671 3:2.786 4:4.178 5:6.685 6:9.192 7:2.228 8:8.357 9:4.457 10:13.092 11:2.507 12:4.457 13:3.343 14:1.393 15:2.786 16:8.357 17:4.735 18:8.357 19:1.393 20:2.786
-1 1:9.586 2:2.068 3:2.444 4:3.383 5:5.263 6:7.331 7:1.692 8:8.835 9:4.135 10:14.474 11:2.444 12:4.323 13:3.759 14:2.444 15:3.195 16:9.211 17:3.571 18:7.895 19:1.316 20:2.632
-1 1:10.889 2:0.5 3:2.997 4:4.695 5:3.896 6:7.592 7:1.199 8:4.795 9:3.497 10:8.092 11:2.398 12:2.997 13:7.393 14:5.495 15:6.993 16:9.99 17:6.693 18:4.595 19:1.099 20:4.196
-1 1:8.939 2:1.117 3:5.028 4:6.425 5:6.844 6:6.425 7:1.117 8:6.006 9:5.168 10:7.961 11:3.073 12:5.866 13:2.374 14:3.212 15:4.888 16:7.123 17:5.726 18:7.402 19:1.117 20:4.19
-1 1:8.297 2:1.092 3:4.585 4:3.93 5:7.205 6:10.48 7:3.493 8:6.987 9:3.057 10:10.48 11:4.367 12:3.057 13:3.275 14:2.838 15:1.528 16:6.332 17:7.642 18:6.987 19:1.092 20:3.275
-1 1:7.374 2:2.878 3:3.237 4:4.496 5:5.396 6:7.734 7:1.079 8:4.676 9:2.698 10:14.388 11:3.058 12:2.698 13:4.856 14:3.777 15:4.137 16:6.655 17:6.295 18:8.633 19:2.338 20:3.597
-1 1:9.348 2:2.391 3:2.826 4:5.0 5:8.043 6:9.348 7:2.826 8:6.304 9:3.913 10:13.478 11:2.609 12:4.565 13:4.565 14:3.478 15:1.739 16:6.522 17:5.435 18:5.217 19:0.435 20:1.957
-1 1:5.843 2:1.896 3:5.074 4:6.612 5:7.073 6:5.536 7:0.769 8:7.176 9:6.458 10:10.302 11:3.588 12:5.023 13:3.69 14:2.819 15:4.203 16:7.586 17:5.023 18:6.868 19:1.435 20:3.024
-1 1:5.949 2:2.776 3:4.703 4:5.326 5:7.762 6:4.249 7:1.02 8:7.139 9:6.572 10:10.765 11:3.286 12:5.156 13:4.249 14:3.343 15:4.646 16:7.479 17:4.589 18:7.082 19:1.586 20:2.323
-1 1:4.448 2:2.011 3:5.138 4:5.788 5:6.214 6:3.981 7:2.031 8:7.595 9:6.235 10:12.449 11:1.523 12:5.849 13:4.224 14:3.493 15:3.31 16:9.768 17:5.179 18:5.869 19:0.995 20:3.899
-1 1:5.789 2:2.456 3:6.491 4:4.737 5:6.316 6:5.877 7:2.544 8:6.404 9:4.474 10:10.614 11:3.246 12:4.298 13:4.386 14:4.474 15:4.912 16:6.579 17:5.614 18:6.053 19:1.228 20:3.509
-1 1:5.644 2:1.881 3:3.907 4:5.21 5:6.802 6:6.078 7:1.737 8:7.525 9:5.499 10:11.288 11:2.75 12:5.21 13:3.473 14:2.171 15:3.329 16:10.275 17:5.789 18:6.512 19:1.881 20:3.039
-1 1:5.882 2:2.167 3:6.502 4:6.192 5:4.334 6:4.334 7:2.477 8:3.715 9:7.74 10:11.765 11:2.786 12:4.644 13:6.192 14:4.954 15:4.334 16:4.954 17:3.096 18:8.359 19:0.929 20:4.644
-1 1:4.374 2:1.789 3:4.175 4:7.555 5:5.169 6:5.765 7:2.584 8:8.748 9:6.561 10:10.736 11:5.169 12:4.374 13:4.573 14:2.187 15:5.169 16:5.368 17:4.771 18:6.362 19:1.193 20:3.38
-1 1:10.185 2:1.852 3:3.704 4:5.556 5:3.704 6:12.963 7:2.778 8:4.63 9:13.889 10:7.407 11:1.852 12:4.63 13:4.63 14:2.778 15:2.778 16:0.926 17:6.481 18:4.63 19:0.926 20:3.704
-1 1:8.145 2:0.603 3:3.017 4:3.017 5:8.748 6:9.351 7:3.017 8:9.351 9:3.017 10:9.201 11:4.977 12:3.167 13:4.223 14:1.961 15:2.564 16:4.072 17:6.033 18:8.597 19:3.922 20:3.017
-1 1:8.537 2:4.878 3:9.756 4:14.634 5:6.098 6:3.659 7:1.22 8:7.317 9:2.439 10:3.659 11:6.098 12:1.22 13:8.537 14:2.439 15:1.22 16:3.659 17:3.659 18:4.878 19:0.0 20:6.098
-1 1:6.75 2:2.0 3:7.75 4:5.5 5:6.75 6:5.5 7:1.5 8:11.0 9:9.5 10:8.25 11:2.0 12:5.0 13:4.5 14:1.0 15:1.75 16:6.75 17:4.75 18:4.5 19:0.75 20:4.5
-1 1:8.403 2:0.84 3:2.521 4:1.681 5:6.723 6:10.084 7:4.202 8:9.244 9:2.521 10:15.126 11:5.042 12:1.681 13:6.723 14:0.84 15:3.361 16:3.361 17:2.521 18:10.084 19:3.361 20:1.681
-1 1:8.209 2:1.493 3:3.98 4:9.204 5:1.493 6:8.706 7:2.239 8:7.214 9:4.975 10:8.706 11:3.483 12:2.985 13:5.721 14:1.741 15:6.716 16:3.98 17:5.473 18:9.701 19:0.249 20:3.731
-1 1:5.31 2:1.327 3:2.212 4:1.327 5:7.965 6:8.85 7:2.212 8:7.965 9:1.327 10:12.832 11:5.31 12:1.77 13:3.54 14:3.982 15:6.637 16:6.637 17:5.752 18:6.637 19:3.54 20:4.867
-1 1:7.522 2:1.032 3:6.047 4:8.85 5:4.425 6:6.637 7:3.097 8:3.982 9:5.605 10:8.702 11:2.802 12:3.392 13:4.425 14:3.54 15:5.31 16:6.342 17:5.162 18:7.08 19:1.327 20:4.72
-1 1:9.639 2:3.012 3:5.422 4:9.036 5:3.012 6:6.627 7:5.422 8:7.831 9:4.217 10:6.627 11:2.41 12:3.012 13:6.024 14:6.024 15:4.819 16:3.012 17:4.819 18:5.422 19:0.602 20:3.012
-1 1:12.0 2:0.0 3:2.0 4:3.0 5:3.0 6:9.0 7:2.0 8:11.0 9:0.0 10:20.0 11:5.0 12:4.0 13:1.0 14:5.0 15:6.0 16:6.0 17:2.0 18:6.0 19:1.0 20:2.0
-1 1:7.492 2:3.018 3:7.804 4:6.348 5:4.162 6:5.515 7:3.642 8:4.683 9:6.556 10:8.221 11:1.977 12:3.33 13:2.914 14:3.018 15:6.66 16:7.388 17:5.099 18:7.284 19:1.977 20:2.914
-1 1:10.194 2:3.641 3:2.184 4:3.641 5:4.854 6:8.252 7:2.67 8:7.039 9:2.184 10:12.136 11:1.942 12:4.369 13:5.825 14:3.883 15:4.612 16:6.311 17:3.398 18:8.495 19:1.699 20:2.67
-1 1:7.521 2:0.836 3:5.571 4:3.621 5:5.85 6:5.85 7:4.457 8:5.292 9:5.292 10:10.585 11:2.228 12:3.621 13:5.014 14:1.393 15:5.85 16:6.407 17:6.128 18:5.292 19:2.786 20:6.407
-1 1:6.053 2:3.148 3:3.874 4:4.6 5:6.053 6:6.78 7:2.663 8:7.506 9:3.874 10:9.443 11:2.421 12:5.327 13:2.906 14:4.6 15:4.116 16:7.022 17:5.569 18:8.717 19:1.937 20:3.39
-1 1:8.929 2:0.446 3:2.679 4:8.482 5:3.125 6:5.804 7:1.786 8:7.589 9:8.929 10:8.036 11:2.679 12:4.911 13:3.125 14:2.232 15:5.804 16:8.482 17:6.25 18:4.911 19:2.679 20:3.125
-1 1:6.297 2:1.008 3:4.156 4:7.809 5:3.401 6:2.393 7:1.637 8:5.919 9:7.935 10:9.95 11:1.385 12:7.305 13:5.919 14:7.305 15:3.401 16:9.95 17:5.038 18:4.03 19:0.504 20:4.66
-1 1:4.632 2:1.053 3:6.105 4:5.684 5:3.579 6:3.789 7:1.895 8:9.053 9:9.474 10:9.053 11:1.895 12:5.895 13:5.474 14:3.158 15:3.579 16:8.842 17:6.316 18:5.684 19:0.842 20:4.0
-1 1:8.609 2:2.208 3:3.974 4:6.181 5:3.753 6:9.051 7:1.545 8:5.74 9:8.609 10:9.713 11:1.325 12:6.402 13:3.532 14:2.208 15:5.077 16:7.285 17:5.74 18:6.402 19:0.883 20:1.766
-1 1:3.403 2:1.134 3:4.915 4:6.238 5:4.726 6:5.104 7:1.89 8:6.994 9:8.129 10:10.208 11:1.512 12:4.726 13:5.482 14:5.671 15:2.647 16:13.043 17:6.427 18:4.726 19:0.945 20:2.079
-1 1:3.021 2:1.813 3:4.23 4:5.438 5:6.647 6:3.625 7:3.927 8:6.042 9:5.136 10:12.387 11:3.323 12:4.834 13:3.927 14:2.719 15:4.834 16:6.344 17:5.438 18:6.647 19:2.719 20:6.949
-1 1:9.524 2:2.619 3:3.81 4:6.667 5:5.238 6:7.857 7:3.095 8:1.667 9:3.095 10:6.19 11:3.571 12:4.048 13:7.619 14:2.619 15:6.905 16:5.476 17:6.905 18:9.286 19:0.476 20:3.333
-1 1:8.727 2:1.818 3:1.818 4:1.455 5:8.364 6:5.455 7:4.0 8:13.091 9:4.364 10:14.909 11:3.273 12:2.182 13:4.0 14:1.818 15:2.545 16:8.0 17:4.364 18:4.0 19:3.273 20:2.545
-1 1:6.151 2:1.19 3:6.151 4:5.357 5:5.952 6:5.952 7:2.183 8:6.349 9:6.944 10:10.714 11:3.571 12:4.167 13:4.96 14:2.579 15:5.556 16:7.143 17:4.167 18:7.143 19:1.587 20:2.183
-1 1:15.049 2:1.456 3:3.883 4:1.942 5:6.796 6:4.369 7:1.942 8:8.738 9:3.883 10:9.709 11:0.971 12:2.427 13:3.398 14:3.883 15:2.913 16:8.252 17:6.796 18:10.68 19:0.485 20:2.427
-1 1:10.274 2:4.11 3:4.11 4:7.192 5:2.055 6:4.795 7:2.397 8:3.425 9:3.425 10:14.041 11:3.082 12:0.342 13:5.822 14:5.479 15:7.534 16:6.849 17:6.164 18:5.137 19:1.027 20:2.74
-1 1:10.924 2:6.303 3:2.101 4:4.622 5:5.882 6:8.403 7:0.84 8:7.563 9:5.462 10:9.244 11:3.782 12:5.462 13:2.101 14:2.521 15:2.521 16:4.202 17:2.521 18:12.185 19:0.84 20:2.521
-1 1:5.31 2:4.72 3:5.9 4:5.9 5:5.31 6:3.835 7:1.77 8:5.015 9:3.245 10:9.735 11:2.95 12:3.54 13:7.08 14:5.605 15:4.13 16:8.26 17:7.67 18:5.015 19:1.77 20:3.245
-1 1:5.769 2:2.35 3:5.128 4:7.906 5:3.419 6:4.915 7:4.274 8:6.838 9:6.197 10:8.974 11:2.35 12:4.915 13:4.487 14:2.991 15:6.624 16:5.769 17:5.769 18:5.769 19:0.641 20:4.915
-1 1:5.746 2:2.32 3:4.641 4:8.84 5:2.541 6:2.873 7:2.762 8:6.519 9:7.403 10:16.022 11:1.768 12:4.199 13:2.431 14:6.188 15:4.088 16:8.287 17:6.409 18:5.304 19:0.221 20:1.436
-1 1:4.202 2:5.882 3:4.202 4:6.303 5:4.202 6:6.723 7:1.261 8:6.723 9:7.143 10:8.824 11:2.101 12:2.101 13:2.521 14:7.143 15:2.521 16:13.025 17:3.361 18:4.202 19:4.202 20:3.361
-1 1:12.595 2:2.672 3:4.962 4:6.107 5:1.908 6:6.87 7:0.763 8:2.29 9:3.053 10:17.939 11:1.527 12:1.527 13:6.87 14:4.58 15:9.542 16:3.817 17:3.817 18:5.725 19:1.527 20:1.908
-1 1:4.462 2:2.625 3:2.625 4:8.136 5:8.661 6:2.625 7:0.787 8:5.249 9:8.924 10:12.861 11:3.15 12:4.987 13:3.15 14:3.15 15:3.675 16:8.661 17:2.362 18:6.299 19:3.937 20:3.675
-1 1:6.944 2:2.183 3:4.563 4:5.952 5:5.754 6:5.357 7:3.373 8:6.548 9:6.548 10:12.5 11:3.175 12:5.159 13:4.762 14:3.175 15:4.96 16:5.556 17:6.151 18:2.579 19:1.19 20:3.571
